GeneId	Symbol	Type	TranscriptsWithConservation	NonredundantExons	SpeciesWithSeqOrthologs	SpeciesWithBLAST	SpeciesWithWGA	SpeciesWithSynteny	SpeciesWithSequenceAndSynteny	Mouse BLAST	Mouse WGA	Mouse Synteny	Mouse Sequence+Synteny	Mouse Sequence region number	Mouse Sequence regions	Mouse Sequence exon number	Mouse Sequence exons	Mouse conserved region length
ENSG00000229393.1_5	[AL139246.4]	[antisense]	[ENST00000442305.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000097750.2]		0		0		0
ENSG00000278727.1_6	[AC000403.1]	[lincRNA]	[ENST00000613696.1_2]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000181443.1, ENSMUST00000230389.1]		0		0		0
ENSG00000278370.1_5	[AC021422.1]	[lincRNA]	[ENST00000621212.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000206056.1]		0		0		0
ENSG00000260237.1_5	[AC092130.1]	[lincRNA]	[ENST00000565531.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000134649.1, ENSMUST00000212522.1]		0		0		0
ENSG00000253470.1_5	[AC016074.1]	[lincRNA]	[ENST00000518339.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000226736.1, ENSMUST00000226854.1, ENSMUST00000227412.1, ENSMUST00000227875.1, ENSMUST00000228865.1]		0		0		0
ENSG00000249334.1_5	[AC084048.1]	[lincRNA]	[ENST00000505494.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000114080.8, ENSMUST00000177682.2, ENSMUST00000202383.1]		0		0		0
ENSG00000236800.1_5	[AC068898.1]	[lincRNA]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000251426.1_5	[AC010451.2]	[lincRNA]	[ENST00000502893.1_1, ENST00000511514.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000222495.1, ENSMUST00000222750.1, ENSMUST00000225672.1]		0		0		0
ENSG00000260182.1_6	[AC120498.2]	[sense_intronic]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000258603.3_5	[AC005225.2]	[antisense]	[ENST00000555011.2_1, ENST00000617980.1_1]	4	[Mouse]	[Mouse]	[]	[Mouse]	[Mouse]	[ENSMUST00000180751.1]		[ENSMUST00000180751.1]	[ENSMUST00000180751.1]	1	74086429-74086483;	1	74086393-74086520;	148172912
ENSG00000227640.2_4	[SOX21-AS1]	[lincRNA]	[ENST00000438290.2_1]	2	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000164755.1]	[ENSMUST00000163396.1, ENSMUST00000164755.1]	[ENSMUST00000163396.1, ENSMUST00000164755.1, ENSMUST00000169262.1, ENSMUST00000180942.1, ENSMUST00000186060.1, ENSMUST00000227592.1]	[ENSMUST00000163396.1, ENSMUST00000164755.1]	2	95364969-95365647;95365891-95368500;	2	95364969-95365647;95365891-95368500;	381465007
ENSG00000273328.5_6	[AC099329.2]	[processed_transcript]	[ENST00000471537.3_1, ENST00000487368.4_1, ENST00000496604.5_1]	6	[Mouse]	[]	[Mouse]	[Mouse]	[Mouse]		[ENSMUST00000213591.1]	[ENSMUST00000063103.4, ENSMUST00000181912.1, ENSMUST00000213591.1, ENSMUST00000214777.1, ENSMUST00000214808.1, ENSMUST00000215356.1, ENSMUST00000217491.1]	[ENSMUST00000213591.1]	1	42861122-42861203;	1	42861122-42861203;	85722325
ENSG00000241288.7_6	[LINC02614]	[processed_transcript]	[]	21	[]	[]	[]	[]	[]					0		0		0
ENSG00000250948.1_6	[AC091180.4]	[antisense]	[ENST00000511322.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000062249.2, ENSMUST00000155531.1, ENSMUST00000191115.1]		0		0		0
ENSG00000260213.6_6	[AC092718.2]	[antisense]	[]	7	[]	[]	[]	[]	[]					0		0		0
ENSG00000235888.2_6	[AF064858.1]	[lincRNA]	[ENST00000417335.1_2, ENST00000419664.1_2, ENST00000652155.1_1]	8	[]	[]	[]	[Mouse]	[]			[ENSMUST00000156615.1, ENSMUST00000232930.1, ENSMUST00000233116.1, ENSMUST00000233375.1, ENSMUST00000233770.1]		0		0		0
ENSG00000263624.1_5	[AC055811.1]	[antisense]	[ENST00000584203.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000123949.1, ENSMUST00000139530.7, ENSMUST00000153431.1]		0		0		0
ENSG00000269416.5_4	[LINC01224]	[lincRNA]	[ENST00000593573.5_1, ENST00000594576.5_1, ENST00000596283.5_1, ENST00000596763.1_1, ENST00000598922.1_1, ENST00000600643.5_1, ENST00000601293.5_1, ENST00000601338.5_1, ENST00000602077.5_1]	10	[]	[]	[]	[Mouse]	[]			[ENSMUST00000165145.2]		0		0		0
ENSG00000179676.6_3	[LINC00305]	[lincRNA]	[]	5	[]	[]	[]	[]	[]					0		0		0
ENSG00000280294.1_5	[AC011008.2]	[TEC]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000245534.6_6	[RORA-AS1]	[antisense]	[ENST00000501579.6_1, ENST00000558140.5_1, ENST00000558235.5_1, ENST00000559203.1_1, ENST00000559824.5_1, ENST00000559902.5_1]	11	[]	[]	[]	[Mouse]	[]			[ENSMUST00000152570.1, ENSMUST00000214059.1, ENSMUST00000216827.1]		0		0		0
ENSG00000257835.1_6	[AC073591.1]	[lincRNA]	[ENST00000552736.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000188776.6, ENSMUST00000192526.1]		0		0		0
ENSG00000267543.1_6	[AC015802.3]	[sense_intronic]	[ENST00000590241.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000106378.7, ENSMUST00000131260.2, ENSMUST00000134818.1, ENSMUST00000139934.7, ENSMUST00000142834.7, ENSMUST00000144049.7, ENSMUST00000153405.1]		0		0		0
ENSG00000273300.1_5	[AC000068.3]	[antisense]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000261188.1_5	[Z95115.1]	[antisense]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000280177.1_5	[AC004408.2]	[TEC]	[ENST00000623613.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000123784.1]		0		0		0
ENSG00000281880.2_3	[PAUPAR]	[processed_transcript]	[ENST00000506388.2_2, ENST00000530146.2_2, ENST00000630360.1_2, ENST00000642237.1_1, ENST00000642549.1_1, ENST00000642614.1_1, ENST00000642818.1_1, ENST00000643436.1_1, ENST00000643671.1_1, ENST00000643826.1_1, ENST00000643931.1_1, ENST00000644607.1_1, ENST00000645824.1_1, ENST00000645848.1_1, ENST00000645942.1_1, ENST00000646221.1_1, ENST00000646959.1_1, ENST00000647350.1_1]	13	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000149133.7, ENSMUST00000194826.2]	[ENSMUST00000126948.1, ENSMUST00000149133.7, ENSMUST00000194826.1]	[ENSMUST00000126948.1, ENSMUST00000149133.7, ENSMUST00000194826.2]	[ENSMUST00000126948.1, ENSMUST00000149133.7, ENSMUST00000194826.2]	3	31837813-31838187;31847869-31850858;31924942-31924943;	3	31837813-31838187;31847869-31850858;31924942-31925174;	191224612
ENSG00000235563.1_5	[AL445183.2]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000260219.2_5	[AC106782.2]	[lincRNA]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000283647.1_5	[AL512643.1]	[antisense]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000254854.1_5	[AP003390.1]	[antisense]	[ENST00000533253.1_1]	4	[Mouse]	[Mouse]	[]	[Mouse]	[Mouse]	[ENSMUST00000213140.1]		[ENSMUST00000213140.1, ENSMUST00000213726.1, ENSMUST00000214692.1, ENSMUST00000215241.1, ENSMUST00000215431.1, ENSMUST00000215497.1, ENSMUST00000216439.1, ENSMUST00000216455.1, ENSMUST00000216533.1, ENSMUST00000216604.1, ENSMUST00000216660.1, ENSMUST00000216983.1, ENSMUST00000217551.1]	[ENSMUST00000213140.1]	2	119607516-119607628;119610240-119610242;	2	119607516-119607628;119610240-119610333;	478435626
ENSG00000235237.1_5	[Z82188.2]	[antisense]	[ENST00000419128.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000230340.1]		0		0		0
ENSG00000226250.1_4	[LINC00408]	[lincRNA]	[ENST00000447784.1_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000144757.1, ENSMUST00000203841.2, ENSMUST00000204597.1, ENSMUST00000204911.2, ENSMUST00000205000.1]		0		0		0
ENSG00000231918.1_6	[AC007402.1]	[lincRNA]	[]	11	[]	[]	[]	[]	[]					0		0		0
ENSG00000235209.1_5	[AL022318.1]	[lincRNA]	[ENST00000450216.1_2]	2	[Mouse]	[Mouse]	[]	[Mouse]	[Mouse]	[ENSMUST00000229056.1]		[ENSMUST00000229056.1, ENSMUST00000230175.1, ENSMUST00000230701.1]	[ENSMUST00000229056.1]	1	39317232-39317287;	1	39317231-39317317;	78634519
ENSG00000279967.1_6	[FP671120.3]	[TEC]	[]	5	[]	[]	[]	[]	[]					0		0		0
ENSG00000272691.1_5	[AC092807.2]	[lincRNA]	[ENST00000609367.1_1]	1	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000181247.2]	[ENSMUST00000181247.2]	[ENSMUST00000181247.2, ENSMUST00000197148.1]	[ENSMUST00000181247.2]	1	86044182-86044425;	1	86044182-86044425;	172088607
ENSG00000279665.1_6	[AC012100.3]	[TEC]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000262429.1_5	[AC004771.4]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000269903.1_5	[AC025165.4]	[lincRNA]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000197815.4_5	[AC122129.1]	[antisense]	[ENST00000354746.4_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000139025.1]		0		0		0
ENSG00000255132.1_5	[AC090138.1]	[lincRNA]	[ENST00000524493.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000124214.1, ENSMUST00000170085.1]		0		0		0
ENSG00000260941.1_4	[LINC00622]	[sense_overlapping]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000254552.1_5	[XIRP2-AS1]	[antisense]	[ENST00000525330.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000134476.1, ENSMUST00000142314.1, ENSMUST00000147939.1, ENSMUST00000180913.1]		0		0		0
ENSG00000279061.1_5	[Z98043.1]	[TEC]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000257663.1_5	[AC025259.1]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000246283.2_5	[AC090510.1]	[lincRNA]	[ENST00000500850.2_1, ENST00000567456.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000124795.1, ENSMUST00000133643.7, ENSMUST00000171483.1]		0		0		0
ENSG00000256540.1_5	[AC007406.3]	[lincRNA]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000258904.1_6	[AL157871.5]	[sense_intronic]	[ENST00000555212.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000221885.1]		0		0		0
ENSG00000246859.2_6	[STARD4-AS1]	[antisense]	[ENST00000500779.2_1, ENST00000513221.1_1]	8	[]	[]	[]	[Mouse]	[]			[ENSMUST00000146010.2, ENSMUST00000179138.1, ENSMUST00000237662.1, ENSMUST00000238186.1]		0		0		0
ENSG00000226604.2_6	[PAPPA-AS2]	[antisense]	[ENST00000438048.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000141162.1]		0		0		0
ENSG00000255434.1_6	[AP001922.6]	[sense_intronic]	[ENST00000532553.1_2]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000129058.1, ENSMUST00000208323.1]		0		0		0
ENSG00000215483.10_7	[LINC00598]	[lincRNA]	[ENST00000400430.6_1, ENST00000400431.2_1, ENST00000400432.4_2, ENST00000542632.5_1, ENST00000615137.1_1, ENST00000615947.1_1, ENST00000616706.4_1, ENST00000617777.1_1, ENST00000635966.1_1, ENST00000636192.1_1, ENST00000636621.1_1, ENST00000637124.1_1, ENST00000637438.1_1, ENST00000637523.1_1, ENST00000638084.1_1, ENST00000638163.1_1]	42	[]	[]	[]	[Mouse]	[]			[ENSMUST00000191954.1, ENSMUST00000193813.5, ENSMUST00000193915.1, ENSMUST00000195035.1]		0		0		0
ENSG00000274292.1_6	[AC084018.2]	[lincRNA]	[ENST00000613093.1_1]	1	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000195992.1]	[ENSMUST00000159637.7, ENSMUST00000160099.1, ENSMUST00000160227.7, ENSMUST00000160255.7, ENSMUST00000160321.7, ENSMUST00000162697.1, ENSMUST00000195992.1]	[ENSMUST00000192791.2, ENSMUST00000195992.1, ENSMUST00000196428.1, ENSMUST00000200411.1]	[ENSMUST00000195992.1]	1	122238702-122241309;	1	122238702-122241309;	244480011
ENSG00000234753.5_5	[FOXP4-AS1]	[antisense]	[ENST00000414386.5_1, ENST00000432751.1_1, ENST00000439386.1_1, ENST00000440194.1_1, ENST00000454812.1_1]	6	[Mouse]	[]	[Mouse]	[Mouse]	[Mouse]		[ENSMUST00000122904.1]	[ENSMUST00000122904.1, ENSMUST00000233338.1]	[ENSMUST00000122904.1]	1	41516115-41516359;	1	41516115-41516359;	83032474
ENSG00000259589.2_5	[AC073167.1]	[antisense]	[ENST00000559303.2_1]	4	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000186450.1, ENSMUST00000187676.1]	[ENSMUST00000186450.1, ENSMUST00000187676.1]	[ENSMUST00000186450.1, ENSMUST00000187676.1]	[ENSMUST00000186450.1, ENSMUST00000187676.1]	4	63967373-63967374;63970083-63970243;63970421-63970518;64005664-64005957;	4	63967344-63967374;63970083-63970243;63970421-63970518;64005664-64005957;	511827633
ENSG00000234542.1_5	[AL357127.1]	[lincRNA]	[ENST00000451295.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000208353.1]		0		0		0
ENSG00000248100.2_5	[AC087257.1]	[lincRNA]	[ENST00000506925.2_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000205056.1]		0		0		0
ENSG00000230876.7_4	[LINC00486]	[lincRNA]	[ENST00000414054.5_1, ENST00000424364.6_1, ENST00000435075.1_1, ENST00000648808.1_1]	13	[]	[]	[]	[Mouse]	[]			[ENSMUST00000234138.1, ENSMUST00000234418.1, ENSMUST00000235100.1]		0		0		0
ENSG00000231171.3_4	[LINC01098]	[lincRNA]	[ENST00000507870.1_1]	6	[]	[]	[]	[Mouse]	[]			[ENSMUST00000209514.1, ENSMUST00000209853.1, ENSMUST00000210206.1, ENSMUST00000210222.1, ENSMUST00000210850.1, ENSMUST00000211156.1, ENSMUST00000211163.1, ENSMUST00000211313.1, ENSMUST00000212762.1, ENSMUST00000212893.1]		0		0		0
ENSG00000228153.1_5	[AL161793.1]	[lincRNA]	[ENST00000435021.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000194934.1]		0		0		0
ENSG00000271009.3_6	[AC116667.1]	[lincRNA]	[ENST00000604855.3_2]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000175846.1, ENSMUST00000209663.1, ENSMUST00000210837.1, ENSMUST00000211262.1, ENSMUST00000211953.1]		0		0		0
ENSG00000261319.1_4	[LINC02152]	[lincRNA]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000255760.1_5	[LINC02422]	[lincRNA]	[ENST00000535163.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000205001.1, ENSMUST00000205198.1]		0		0		0
ENSG00000227960.1_6	[AL138799.2]	[sense_intronic]	[ENST00000439024.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000093950.2, ENSMUST00000180599.1, ENSMUST00000191620.1, ENSMUST00000195819.1, ENSMUST00000196330.1, ENSMUST00000199007.4, ENSMUST00000199503.1]		0		0		0
ENSG00000229282.2_5	[AL031963.2]	[lincRNA]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000227704.1_5	[AL354892.1]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000254095.1_6	[AC068672.3]	[processed_transcript]	[ENST00000505166.2_1, ENST00000522611.1_1, ENST00000524017.1_1]	5	[]	[]	[]	[Mouse]	[]			[ENSMUST00000132101.7, ENSMUST00000180220.2, ENSMUST00000211548.1]		0		0		0
ENSG00000226854.1_5	[AL451105.2]	[lincRNA]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000276170.4_5	[AC244153.1]	[processed_transcript]	[ENST00000613481.1_1, ENST00000615582.1_1, ENST00000617855.1_1, ENST00000617990.4_1, ENST00000619955.1_1, ENST00000622796.1_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000134289.1]		0		0		0
ENSG00000227953.6_4	[LINC01341]	[processed_transcript]	[]	5	[]	[]	[]	[]	[]					0		0		0
ENSG00000273341.1_5	[AC004921.1]	[lincRNA]	[]	5	[]	[]	[]	[]	[]					0		0		0
ENSG00000248567.1_5	[AC068721.1]	[lincRNA]	[]	4	[]	[]	[]	[]	[]					0		0		0
ENSG00000253618.1_5	[GRPEL2-AS1]	[antisense]	[ENST00000521295.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000184181.1, ENSMUST00000184530.1, ENSMUST00000184678.1]		0		0		0
ENSG00000255219.1_6	[AP000755.2]	[antisense]	[ENST00000526777.1_3]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000213487.1, ENSMUST00000213560.1, ENSMUST00000215342.1, ENSMUST00000217288.1]		0		0		0
ENSG00000261762.1_5	[AC027228.2]	[antisense]	[]	1	[]	[]	[]	[]	[]					0		0		0
ENSG00000256083.1_6	[AC090673.1]	[antisense]	[ENST00000544279.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000041178.11, ENSMUST00000159621.7, ENSMUST00000160091.7, ENSMUST00000161291.1, ENSMUST00000161511.1, ENSMUST00000192540.1, ENSMUST00000219103.1]		0		0		0
ENSG00000254237.5_5	[AC021242.2]	[lincRNA]	[ENST00000521842.1_1, ENST00000522129.5_1, ENST00000522765.1_1]	8	[]	[]	[]	[Mouse]	[]			[ENSMUST00000067161.5, ENSMUST00000209249.1, ENSMUST00000209645.1, ENSMUST00000210603.1, ENSMUST00000210951.1, ENSMUST00000211383.1]		0		0		0
ENSG00000261460.1_5	[AC009690.2]	[antisense]	[ENST00000570175.1_1]	3	[]	[]	[]	[Mouse]	[]			[ENSMUST00000217109.1]		0		0		0
ENSG00000259116.2_6	[AL049869.3]	[antisense]	[ENST00000554918.1_2, ENST00000648003.1_1]	5	[Mouse]	[]	[Mouse]	[Mouse]	[Mouse]		[ENSMUST00000180709.2, ENSMUST00000217797.1]	[ENSMUST00000180709.2, ENSMUST00000217797.1]	[ENSMUST00000180709.2, ENSMUST00000217797.1]	1	65005865-65006339;	1	65005865-65006339;	130012204
ENSG00000248222.5_5	[AC011389.1]	[antisense]	[]	11	[]	[]	[]	[]	[]					0		0		0
ENSG00000234714.1_5	[AC009965.1]	[lincRNA]	[ENST00000411436.1_1]	5	[]	[]	[]	[Mouse]	[]			[ENSMUST00000128274.2, ENSMUST00000141000.1, ENSMUST00000141758.1, ENSMUST00000187655.1, ENSMUST00000191979.1, ENSMUST00000193022.1, ENSMUST00000193733.1, ENSMUST00000194422.1, ENSMUST00000194715.1, ENSMUST00000194820.1, ENSMUST00000195466.1]		0		0		0
ENSG00000267147.2_4	[LINC01842]	[lincRNA]	[ENST00000588275.2_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000181723.1]		0		0		0
ENSG00000235191.1_5	[NUCB1-AS1]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000225012.5_5	[AL121872.1]	[lincRNA]	[ENST00000420327.5_1, ENST00000435867.1_1]	3	[Mouse]	[Mouse]	[Mouse]	[]	[]	[ENSMUST00000186143.1]	[ENSMUST00000186143.1]			1	88696687-88696910;	1	88696687-88696910;	177393597
ENSG00000230563.3_6	[AL121757.1]	[lincRNA]	[ENST00000430097.2_1, ENST00000456714.1_1, ENST00000651499.1_1]	6	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000146398.1, ENSMUST00000151417.7, ENSMUST00000154067.7]	[ENSMUST00000126910.7, ENSMUST00000130884.7, ENSMUST00000144501.1, ENSMUST00000146398.1, ENSMUST00000151417.7, ENSMUST00000154067.7]	[ENSMUST00000124095.1, ENSMUST00000126910.7, ENSMUST00000130884.7, ENSMUST00000144501.1, ENSMUST00000146398.1, ENSMUST00000151417.7, ENSMUST00000154067.7]	[ENSMUST00000126910.7, ENSMUST00000130884.7, ENSMUST00000144501.1, ENSMUST00000146398.1, ENSMUST00000151417.7, ENSMUST00000154067.7]	2	5451852-5452139;5454279-5455828;	2	5451852-5452139;5454279-5455828;	21814098
ENSG00000254050.1_5	[AC018861.2]	[antisense]	[ENST00000518078.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000141819.1]		0		0		0
ENSG00000244926.6_5	[ALKBH3-AS1]	[antisense]	[ENST00000499194.5_1, ENST00000527960.1_1, ENST00000528285.5_1, ENST00000534287.1_1]	5	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000028621.5, ENSMUST00000136886.7]	[ENSMUST00000028621.5, ENSMUST00000136886.7]	[ENSMUST00000028621.5, ENSMUST00000136886.7]	[ENSMUST00000028621.5, ENSMUST00000136886.7]	2	43934029-43934034;43941935-43942444;	2	43933811-43934034;43941935-43942494;	175752442
ENSG00000235078.1_5	[AC231981.1]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000273599.1_5	[AL731571.1]	[antisense]	[ENST00000617058.1_2]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000209850.1]		0		0		0
ENSG00000257509.1_6	[AC073487.1]	[sense_intronic]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000282997.1_5	[AL162456.1]	[sense_intronic]	[ENST00000634535.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000134140.2, ENSMUST00000193536.1, ENSMUST00000226121.1, ENSMUST00000227718.1, ENSMUST00000227840.1]		0		0		0
ENSG00000231609.6_5	[AC007098.1]	[antisense]	[ENST00000412297.1_1, ENST00000413549.1_2, ENST00000429952.5_1, ENST00000437346.5_1, ENST00000650490.1_1]	8	[]	[]	[]	[Mouse]	[]			[ENSMUST00000147771.1]		0		0		0
ENSG00000229299.2_5	[AL121845.1]	[antisense]	[]	2	[]	[]	[]	[]	[]					0		0		0
ENSG00000258395.1	[RP11-65I12.1]	[antisense]	[ENST00000553319.1]	2	[Mouse]	[]	[Mouse]	[Mouse]	[Mouse]		[ENSMUST00000135829.7]	[ENSMUST00000131886.1, ENSMUST00000135829.7, ENSMUST00000187034.1, ENSMUST00000194131.1]	[ENSMUST00000135829.7]	1	113998777-113998987;	1	113998777-113998987;	227997764
ENSG00000285593.1_1	[AC055872.2]	[lincRNA]	[ENST00000649660.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000128489.1]		0		0		0
ENSG00000279191.1_6	[AC068491.4]	[TEC]	[ENST00000622940.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000125354.1, ENSMUST00000132149.1, ENSMUST00000135433.7, ENSMUST00000136025.1, ENSMUST00000138486.1, ENSMUST00000143065.7, ENSMUST00000151427.1, ENSMUST00000154173.1, ENSMUST00000209672.1, ENSMUST00000223654.1, ENSMUST00000224993.1, ENSMUST00000225087.1]		0		0		0
ENSG00000258743.5_5	[LINC02301]	[lincRNA]	[]	7	[]	[]	[]	[]	[]					0		0		0
ENSG00000234155.1_5	[LINC02535]	[lincRNA]	[ENST00000455071.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000194954.1]		0		0		0
ENSG00000227088.1_6	[AC084149.1]	[lincRNA]	[ENST00000437233.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000203032.1, ENSMUST00000203211.1, ENSMUST00000203230.1, ENSMUST00000203354.1, ENSMUST00000204015.1, ENSMUST00000204106.1, ENSMUST00000204212.1, ENSMUST00000204525.1, ENSMUST00000204888.1]		0		0		0
ENSG00000255606.1_5	[AP000439.1]	[lincRNA]	[ENST00000544004.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000207878.1]		0		0		0
ENSG00000221845.4_2	[C7orf65]	[lincRNA]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000232252.1_5	[AL354994.1]	[lincRNA]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000237266.1_5	[LINC01810]	[lincRNA]	[ENST00000450397.1_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000223018.1]		0		0		0
ENSG00000284642.1_3	[AL139424.2]	[lincRNA]	[]	3	[]	[]	[]	[]	[]					0		0		0
ENSG00000255949.1_5	[RPS6KB2-AS1]	[antisense]	[ENST00000535922.1_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000181211.1]		0		0		0
ENSG00000259287.2_5	[AC010809.1]	[antisense]	[ENST00000560268.2_1]	2	[]	[]	[]	[Mouse]	[]			[ENSMUST00000154834.1]		0		0		0
ENSG00000279078.1_3	[SND1-IT1]	[lincRNA]	[ENST00000623342.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000164104.2, ENSMUST00000194243.1, ENSMUST00000194736.1, ENSMUST00000195742.1]		0		0		0
ENSG00000285184.2_2	[AC244033.2]	[bidirectional_promoter_lncRNA]	[]	10	[]	[]	[]	[]	[]					0		0		0
ENSG00000225742.5_4	[LINC02036]	[lincRNA]	[ENST00000415869.5_1, ENST00000432908.1_1]	4	[]	[]	[]	[Mouse]	[]			[ENSMUST00000181113.1]		0		0		0
ENSG00000262714.1_5	[AC007342.5]	[lincRNA]	[ENST00000571340.1_1]	1	[]	[]	[]	[Mouse]	[]			[ENSMUST00000210196.1, ENSMUST00000210665.1, ENSMUST00000211364.1]		0		0		0
ENSG00000177738.3_6	[AC025171.1]	[sense_overlapping]	[ENST00000314957.3_1, ENST00000499871.2_1, ENST00000503152.1_1]	5	[]	[]	[]	[Mouse]	[]			[ENSMUST00000224554.1, ENSMUST00000224796.1, ENSMUST00000226888.1]		0		0		0
ENSG00000243701.6_5	[DUBR]	[lincRNA]	[ENST00000463143.5_1, ENST00000466734.5_1, ENST00000473550.1_1, ENST00000490441.1_1, ENST00000495228.1_1, ENST00000651804.1_1]	9	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[Mouse]	[ENSMUST00000186535.1, ENSMUST00000186806.1]	[ENSMUST00000169791.3, ENSMUST00000186535.1, ENSMUST00000186806.1, ENSMUST00000186944.6, ENSMUST00000191079.1]	[ENSMUST00000169791.3, ENSMUST00000186535.1, ENSMUST00000186806.1, ENSMUST00000186944.6, ENSMUST00000191079.1]	[ENSMUST00000169791.3, ENSMUST00000186535.1, ENSMUST00000186806.1, ENSMUST00000186944.6, ENSMUST00000191079.1]	2	106959521-106959934;106964854-106967195;	2	106959521-106959934;106964854-106967195;	427851504
